100
100.002
100.058
100.166
100.307
100.479
100.687
100.908
101.128
101.345
101.552
101.747
101.932
102.117
102.302
102.488
102.672
102.863
103.052
103.243
103.43
103.621
103.812
104.005
104.195
104.391
104.583
104.775
104.964
105.155
105.35
105.543
105.734
105.927
106.118
106.311
106.498
106.69
106.884
107.078
107.272
107.47
107.669
107.868
108.065
108.266
108.469
108.675
108.879
109.088
109.295
109.502
109.706
109.912
110.122
110.331
110.541
110.754
110.966
111.177
111.384
111.595
111.808
112.02
112.233
112.448
112.662
112.878
113.087
113.302
113.519
113.736
113.953
114.175
114.395
114.616
114.833
115.055
115.28
115.505
115.728
115.958
116.186
116.413
116.636
116.865
117.096
117.327
117.556
117.791
118.023
118.256
118.484
118.716
118.952
119.186
119.419
119.657
119.894
120.131
120.364
120.603
120.843
121.082
121.321
121.566
121.81
122.052
122.292
122.537
122.785
123.032
123.279
123.532
123.782
124.031
124.276
124.526
124.78
125.033
125.286
125.545
125.801
126.057
126.309
126.564
126.824
127.083
127.339
127.6
127.861
128.121
128.377
128.639
128.903
129.166
129.428
129.696
129.962
130.23
130.494
130.765
131.038
131.311
131.582
131.86
132.133
132.407
132.676
132.949
133.225
133.504
133.782
134.065
134.346
134.627
134.904
135.186
135.47
135.753
136.036
136.324
136.609
136.895
137.177
137.463
137.754
138.045
138.334
138.627
138.921
139.214
139.503
139.799
140.098
140.397
140.693
140.996
141.296
141.598
